frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,DNP3 Object Count,DNP3 Objects,attack_type
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,29:51.0,493,1,133,0x00000044,0x000000c0,129,0x000000c9,36,511,2
81,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,67,0x00004000,49701,20000,27,0x00000018,0,-1,5,1,15,0,,29:55.1,560,1,148,0x00000044,0x000000c0,129,0x000000c0,38,1,2
85,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,71,0x00004000,20000,49701,31,0x00000018,0,0.001413,0,0,0,0,,29:55.1,1200,1,208,0x00000044,0x000000c0,129,0x000000c5,58,1,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,56515,20000,18,0x00000018,0,-1,0,0,0,0,,29:57.8,390,1,121,0x00000044,0x000000c0,129,0x000000cc,32,255,2
253,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,239,0x00004000,20000,56515,199,0x00000018,0,0.000322,0,0,0,1,DNP3,29:58.3,399,1,73,0x00000044,0x000000c0,129,0x000000cb,16,15,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,55909,20000,18,0x00000018,0,-1,0,0,0,0,,30:00.1,1195,1,172,0x00000044,0x000000c0,129,0x000000c5,46,1,2
182,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,168,0x00004000,20000,55909,128,0x00000018,0,0.002116,0,0,0,0,,30:01.5,456,1,109,0x00000044,0x000000c0,129,0x000000ca,28,127,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,13,3,39,0,,30:12.9,601,1,201,0x00000044,0x000000c0,129,0x000000c7,55,2,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,30:20.3,968,1,160,0x00000044,0x000000c0,129,0x000000c1,42,1,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,30:20.7,631,1,131,0x00000044,0x000000c0,129,0x000000c3,33,0,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,12,0,,30:21.3,493,1,133,0x00000044,0x000000c0,129,0x000000ca,36,511,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,12,0,,30:25.3,560,1,148,0x00000044,0x000000c0,129,0x000000c1,38,1,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,30:25.4,1200,1,208,0x00000044,0x000000c0,129,0x000000c6,58,1,2
81,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,67,0x00004000,49701,20000,27,0x00000018,0,-1,4,1,12,0,,30:28.0,390,1,121,0x00000044,0x000000c0,129,0x000000cd,32,255,2
85,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,71,0x00004000,20000,49701,31,0x00000018,0,0.001349,0,0,0,1,DNP3,30:28.5,399,1,73,0x00000044,0x000000c0,129,0x000000cc,16,15,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,30:30.4,1195,1,172,0x00000044,0x000000c0,129,0x000000c6,46,1,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,33571,20000,18,0x00000018,0,-1,0,0,0,0,,30:31.7,456,1,109,0x00000044,0x000000c0,129,0x000000cb,28,127,2
286,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,272,0x00004000,20000,33571,232,0x00000018,0,0.000368,0,0,0,0,,30:43.2,601,1,201,0x00000044,0x000000c0,129,0x000000c8,55,2,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,30:50.6,968,1,160,0x00000044,0x000000c0,129,0x000000c2,42,1,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,6,1,18,0,,30:51.0,631,1,131,0x00000044,0x000000c0,129,0x000000c4,33,0,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,30:51.6,493,1,133,0x00000044,0x000000c0,129,0x000000cb,36,511,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,6,1,18,0,,30:55.5,560,1,148,0x00000044,0x000000c0,129,0x000000c2,38,1,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,6,1,18,0,,30:55.6,1200,1,208,0x00000044,0x000000c0,129,0x000000c7,58,1,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,30:58.3,390,1,121,0x00000044,0x000000c0,129,0x000000ce,32,255,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,30:58.7,399,1,73,0x00000044,0x000000c0,129,0x000000cd,16,15,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,49701,20000,18,0x00000018,0,-1,6,1,18,0,,31:00.6,1195,1,172,0x00000044,0x000000c0,129,0x000000c7,46,1,2
239,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,225,0x00004000,20000,49701,185,0x00000018,0,0.000514,0,0,0,0,,31:02.0,456,1,109,0x00000044,0x000000c0,129,0x000000cc,28,127,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,38491,20000,18,0x00000018,0,-1,0,0,0,0,,31:13.6,601,1,201,0x00000044,0x000000c0,129,0x000000c9,55,2,2
206,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,192,0x00004000,20000,38491,152,0x00000018,0,0.000524,0,0,0,0,,31:20.9,968,1,160,0x00000044,0x000000c0,129,0x000000c3,42,1,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,36503,20000,18,0x00000018,0,-1,0,0,0,0,,31:21.3,631,1,131,0x00000044,0x000000c0,129,0x000000c5,33,0,2
208,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,194,0x00004000,20000,36503,154,0x00000018,0,0.000403,0,0,0,0,,31:22.0,493,1,133,0x00000044,0x000000c0,129,0x000000cc,36,511,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,11,2,33,0,,31:25.8,560,1,148,0x00000044,0x000000c0,129,0x000000c3,38,1,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,55493,20000,18,0x00000018,0,-1,0,0,0,0,,31:25.8,1200,1,208,0x00000044,0x000000c0,129,0x000000c8,58,1,2
225,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,211,0x00004000,20000,55493,171,0x00000018,0,0.000536,0,0,0,0,,31:28.6,390,1,121,0x00000044,0x000000c0,129,0x000000cf,32,255,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,57733,20000,18,0x00000018,0,-1,0,0,0,0,,31:29.1,399,1,73,0x00000044,0x000000c0,129,0x000000ce,16,15,2
293,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,279,0x00004000,20000,57733,239,0x00000018,0,0.000734,0,0,0,0,,31:30.9,1195,1,172,0x00000044,0x000000c0,129,0x000000c8,46,1,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,31:32.3,456,1,109,0x00000044,0x000000c0,129,0x000000cd,28,127,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,5,1,15,0,,31:43.9,601,1,201,0x00000044,0x000000c0,129,0x000000ca,55,2,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,52851,20000,18,0x00000018,0,-1,5,1,15,0,,31:51.2,968,1,160,0x00000044,0x000000c0,129,0x000000c4,42,1,2
196,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,182,0x00004000,20000,52851,142,0x00000018,0,0.000589,0,0,0,0,,31:51.7,631,1,131,0x00000044,0x000000c0,129,0x000000c6,33,0,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,43991,20000,18,0x00000018,0,-1,0,0,0,0,,31:52.3,493,1,133,0x00000044,0x000000c0,129,0x000000cd,36,511,2
142,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,128,0x00004000,20000,43991,88,0x00000018,0,0.000642,0,0,0,0,,31:56.0,560,1,148,0x00000044,0x000000c0,129,0x000000c4,38,1,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,56515,20000,18,0x00000018,0,-1,5,1,15,0,,31:56.1,1200,1,208,0x00000044,0x000000c0,129,0x000000c9,58,1,2
253,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,239,0x00004000,20000,56515,199,0x00000018,0,0.001571,0,0,0,0,,31:58.9,390,1,121,0x00000044,0x000000c0,129,0x000000c0,32,255,2
60,eth:ethertype:arp,00:00:00:aa:00:22,00:50:56:9c:9d:70,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,31:59.4,399,1,73,0x00000044,0x000000c0,129,0x000000cf,16,15,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,00:00:00:aa:00:22,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,32:01.2,1195,1,172,0x00000044,0x000000c0,129,0x000000c9,46,1,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,55909,20000,18,0x00000018,0,-1,0,0,0,0,,32:02.6,456,1,109,0x00000044,0x000000c0,129,0x000000ce,28,127,2
182,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,168,0x00004000,20000,55909,128,0x00000018,0,0.000569,0,0,0,0,,32:14.2,601,1,201,0x00000044,0x000000c0,129,0x000000cb,55,2,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,21,5,63,0,,32:21.5,968,1,160,0x00000044,0x000000c0,129,0x000000c5,42,1,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,32:22.0,631,1,131,0x00000044,0x000000c0,129,0x000000c7,33,0,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,12,0,,32:22.6,493,1,133,0x00000044,0x000000c0,129,0x000000ce,36,511,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,33571,20000,18,0x00000018,0,-1,0,0,0,0,,32:26.2,560,1,148,0x00000044,0x000000c0,129,0x000000c5,38,1,2
286,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,272,0x00004000,20000,33571,232,0x00000018,0,0.000857,0,0,0,0,,32:26.3,1200,1,208,0x00000044,0x000000c0,129,0x000000ca,58,1,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,00:00:00:aa:00:22,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,18,3,54,0,,32:29.2,390,1,121,0x00000044,0x000000c0,129,0x000000c1,32,255,2
60,eth:ethertype:arp,00:00:00:aa:00:22,00:50:56:9c:9d:70,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,32:29.7,399,1,73,0x00000044,0x000000c0,129,0x000000c0,16,15,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,49701,20000,18,0x00000018,0,-1,6,1,18,0,,32:31.5,1195,1,172,0x00000044,0x000000c0,129,0x000000ca,46,1,2
239,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,225,0x00004000,20000,49701,185,0x00000018,0,0.000856,0,0,0,0,,32:32.9,456,1,109,0x00000044,0x000000c0,129,0x000000cf,28,127,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,38491,20000,18,0x00000018,0,-1,0,0,0,0,,32:44.5,601,1,201,0x00000044,0x000000c0,129,0x000000cc,55,2,2
206,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,192,0x00004000,20000,38491,152,0x00000018,0,0.00093,0,0,0,0,,32:51.8,968,1,160,0x00000044,0x000000c0,129,0x000000c6,42,1,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,36503,20000,18,0x00000018,0,-1,0,0,0,0,,32:52.2,631,1,131,0x00000044,0x000000c0,129,0x000000c8,33,0,2
208,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,194,0x00004000,20000,36503,154,0x00000018,0,0.000842,0,0,0,0,,32:52.8,493,1,133,0x00000044,0x000000c0,129,0x000000cf,36,511,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,11,2,33,0,,32:56.5,560,1,148,0x00000044,0x000000c0,129,0x000000c6,38,1,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,55493,20000,18,0x00000018,0,-1,0,0,0,0,,32:56.5,1200,1,208,0x00000044,0x000000c0,129,0x000000cb,58,1,2
225,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,211,0x00004000,20000,55493,171,0x00000018,0,0.00202,0,0,0,0,,32:59.5,390,1,121,0x00000044,0x000000c0,129,0x000000c2,32,255,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,57733,20000,18,0x00000018,0,-1,0,0,0,0,,32:59.9,399,1,73,0x00000044,0x000000c0,129,0x000000c1,16,15,2
293,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,279,0x00004000,20000,57733,239,0x00000018,0,0.002145,0,0,0,0,,33:01.8,1195,1,172,0x00000044,0x000000c0,129,0x000000cb,46,1,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,5,1,15,0,,33:03.1,456,1,109,0x00000044,0x000000c0,129,0x000000c0,28,127,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,33:14.8,601,1,201,0x00000044,0x000000c0,129,0x000000cd,55,2,2
60,eth:ethertype:arp,00:00:00:aa:00:23,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,5,1,15,0,,33:22.1,968,1,160,0x00000044,0x000000c0,129,0x000000c7,42,1,2
60,eth:ethertype:arp,00:00:00:aa:00:23,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,33:22.5,631,1,131,0x00000044,0x000000c0,129,0x000000c9,33,0,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,00:00:00:aa:00:23,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,33:23.1,493,1,133,0x00000044,0x000000c0,129,0x000000c0,36,511,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:22,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,52851,20000,18,0x00000018,0,-1,0,0,0,0,,33:26.8,560,1,148,0x00000044,0x000000c0,129,0x000000c7,38,1,2
196,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:22,192.168.0.5,172.16.0.2,182,0x00004000,20000,52851,142,0x00000018,0,0.001944,0,0,0,0,,33:26.9,1200,1,208,0x00000044,0x000000c0,129,0x000000cc,58,1,2
60,eth:ethertype:arp,00:00:00:aa:00:23,00:50:56:9c:9d:70,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,33:29.8,390,1,121,0x00000044,0x000000c0,129,0x000000c3,32,255,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,00:00:00:aa:00:23,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,33:30.3,399,1,73,0x00000044,0x000000c0,129,0x000000c2,16,15,2
60,eth:ethertype:arp,00:00:00:aa:00:23,00:50:56:9c:9d:70,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,33:32.0,1195,1,172,0x00000044,0x000000c0,129,0x000000cc,46,1,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:23,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,43991,20000,18,0x00000018,0,-1,0,0,0,0,,33:33.4,456,1,109,0x00000044,0x000000c0,129,0x000000c1,28,127,2
142,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:23,192.168.0.5,172.16.0.2,128,0x00004000,20000,43991,88,0x00000018,0,0.001551,0,0,0,1,arpspoof,33:45.1,560,1,22,0x00000044,0x000000c0,129,0x000000c8,1,20,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:23,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,56515,20000,18,0x00000018,0,-1,5,1,15,0,,33:45.1,601,1,201,0x00000044,0x000000c0,129,0x000000ce,55,2,2
253,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:23,192.168.0.5,172.16.0.2,239,0x00004000,20000,56515,199,0x00000018,0,0.001173,0,0,0,0,,33:52.3,968,1,160,0x00000044,0x000000c0,129,0x000000c8,42,1,2
72,eth:ethertype:ip:tcp:dnp3,00:00:00:aa:00:23,00:50:56:9c:9d:70,172.16.0.2,192.168.0.5,58,0x00004000,55909,20000,18,0x00000018,0,-1,0,0,0,0,,33:52.8,631,1,131,0x00000044,0x000000c0,129,0x000000ca,33,0,2
182,eth:ethertype:ip:tcp:dnp3,00:50:56:9c:9d:70,00:00:00:aa:00:23,192.168.0.5,172.16.0.2,168,0x00004000,20000,55909,128,0x00000018,0,0.001437,0,0,0,0,,33:53.0,560,1,22,0x00000044,0x000000c0,129,0x000000c9,1,1100,2
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,5,1,15,1,arpspoof,33:53.3,493,1,133,0x00000044,0x000000c0,129,0x000000c1,36,511,2
60,eth:ethertype:arp,00:00:00:aa:00:23,00:50:56:9c:9d:70,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,33:57.1,560,1,148,0x00000044,0x000000c0,129,0x000000ca,38,1,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,12,0,,33:57.1,1200,1,208,0x00000044,0x000000c0,129,0x000000cd,58,1,2
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,34:00.1,390,1,121,0x00000044,0x000000c0,129,0x000000c4,32,255,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,34:00.6,399,1,73,0x00000044,0x000000c0,129,0x000000c3,16,15,2
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,34:02.3,1195,1,172,0x00000044,0x000000c0,129,0x000000cd,46,1,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,34:03.6,456,1,109,0x00000044,0x000000c0,129,0x000000c2,28,127,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,12,0,,34:10.3,560,1,28,0x00000044,0x000000c0,129,0x000000cb,1,1,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,12,0,,34:15.5,601,1,201,0x00000044,0x000000c0,129,0x000000cf,55,2,2
60,eth:ethertype:arp,00:00:00:aa:00:23,00:50:56:9c:9d:70,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,34:21.0,560,1,22,0x00000044,0x000000c0,129,0x000000cc,1,20,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,34:22.6,968,1,160,0x00000044,0x000000c0,129,0x000000c9,42,1,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,12,0,,34:23.0,631,1,131,0x00000044,0x000000c0,129,0x000000cb,33,0,2
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,34:23.5,493,1,133,0x00000044,0x000000c0,129,0x000000c2,36,511,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,0,,34:27.4,560,1,148,0x00000044,0x000000c0,129,0x000000cd,38,1,2
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,34:27.4,1200,1,208,0x00000044,0x000000c0,129,0x000000ce,58,1,2
42,eth:ethertype:arp,00:50:56:9c:9d:70,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,4,1,12,0,,34:30.4,390,1,121,0x00000044,0x000000c0,129,0x000000c5,32,247,2
60,eth:ethertype:arp,00:00:00:aa:00:22,ff:ff:ff:ff:ff:ff,0.0.0.0,0.0.0.0,0,0x00000000,0,0,0,0x00000000,0,-1,0,0,0,1,arpspoof,34:30.9,399,1,73,0x00000044,0x000000c0,129,0x000000c4,16,15,2
